;name;qid;measure;value
291;BR(TF_IDF);53;recip_rank;0.14285714285714285
292;BR(TF_IDF);54;map;0.4328492784371206
293;BR(TF_IDF);54;recip_rank;1.0
294;BR(TF_IDF);55;map;0.16575528585039312
295;BR(TF_IDF);55;recip_rank;0.3333333333333333
296;BR(TF_IDF);56;map;0.33103980418112827
297;BR(TF_IDF);56;recip_rank;1.0
298;BR(TF_IDF);57;map;0.10598901358272976
299;BR(TF_IDF);57;recip_rank;0.08333333333333333
300;BR(TF_IDF);58;map;0.041942795637681884
301;BR(TF_IDF);58;recip_rank;0.1
302;BR(TF_IDF);59;map;0.00684931506849315
303;BR(TF_IDF);59;recip_rank;0.00684931506849315
196;BR(TF_IDF);6;map;0.2421600270476016
197;BR(TF_IDF);6;recip_rank;1.0
304;BR(TF_IDF);60;map;0.2661290322580645
305;BR(TF_IDF);60;recip_rank;0.5
306;BR(TF_IDF);61;map;0.2325178435051701
307;BR(TF_IDF);61;recip_rank;1.0
308;BR(TF_IDF);62;map;0.45097069189164174
309;BR(TF_IDF);62;recip_rank;1.0
310;BR(TF_IDF);63;map;0.4636814137458281
311;BR(TF_IDF);63;recip_rank;1.0
312;BR(TF_IDF);64;map;0.06882148846081122
313;BR(TF_IDF);64;recip_rank;0.043478260869565216
314;BR(TF_IDF);65;map;0.4332906530089628
315;BR(TF_IDF);65;recip_rank;1.0
316;BR(TF_IDF);66;map;0.02541169246210568
317;BR(TF_IDF);66;recip_rank;0.01694915254237288
318;BR(TF_IDF);67;map;0.0906611872453528
319;BR(TF_IDF);67;recip_rank;0.25
320;BR(TF_IDF);68;map;0.1407544607599312
321;BR(TF_IDF);68;recip_rank;1.0
322;BR(TF_IDF);69;map;0.43466511590479573
323;BR(TF_IDF);69;recip_rank;1.0
198;BR(TF_IDF);7;map;0.5674516736006812
199;BR(TF_IDF);7;recip_rank;0.5
324;BR(TF_IDF);70;map;0.11692282520484829
325;BR(TF_IDF);70;recip_rank;0.2
